F4:B8:5E:C4:56:22,-68,2015,12,22,13,2,15
F4:B8:5E:C4:56:22,-68,2015,12,22,13,2,25
F4:B8:5E:C4:56:22,-65,2015,12,22,13,2,35
F4:B8:5E:C4:56:22,-68,2015,12,22,13,2,46
F4:B8:5E:C4:56:22,-68,2015,12,22,13,2,57
F4:B8:5E:C4:56:22,-68,2015,12,22,13,3,8
F4:B8:5E:C4:56:22,-68,2015,12,22,13,3,19
F4:B8:5E:C4:56:22,-62,2015,12,22,13,3,30
F4:B8:5E:C4:56:22,-68,2015,12,22,13,3,41
F4:B8:5E:C4:56:22,-68,2015,12,22,13,3,52
F4:B8:5E:C4:56:22,-65,2015,12,22,13,4,2
F4:B8:5E:C4:56:22,-59,2015,12,22,13,4,13
F4:B8:5E:C4:56:22,-68,2015,12,22,13,4,24
F4:B8:5E:C4:56:22,-62,2015,12,22,13,4,34
F4:B8:5E:C4:56:22,-62,2015,12,22,13,4,44
F4:B8:5E:C4:56:22,-68,2015,12,22,13,4,54
F4:B8:5E:C4:56:22,-68,2015,12,22,13,5,6
F4:B8:5E:C4:56:22,-74,2015,12,22,13,5,17
F4:B8:5E:C4:56:22,-65,2015,12,22,13,5,28
F4:B8:5E:C4:56:22,-68,2015,12,22,13,5,39
F4:B8:5E:C4:56:22,-65,2015,12,22,13,5,50
F4:B8:5E:C4:56:22,-68,2015,12,22,13,6,1
F4:B8:5E:C4:56:22,-59,2015,12,22,13,6,11
F4:B8:5E:C4:56:22,-68,2015,12,22,13,6,21
F4:B8:5E:C4:56:22,-65,2015,12,22,13,6,32
F4:B8:5E:C4:56:22,-68,2015,12,22,13,6,42
F4:B8:5E:C4:56:22,-68,2015,12,22,13,6,52
F4:B8:5E:C4:56:22,-83,2015,12,22,13,7,2
F4:B8:5E:C4:56:22,-62,2015,12,22,13,7,13
F4:B8:5E:C4:56:22,-68,2015,12,22,13,7,24
F4:B8:5E:C4:56:22,-68,2015,12,22,13,7,35
F4:B8:5E:C4:56:22,-68,2015,12,22,13,7,46
F4:B8:5E:C4:56:22,-68,2015,12,22,13,7,57
F4:B8:5E:C4:56:22,-68,2015,12,22,13,8,8
F4:B8:5E:C4:56:22,-68,2015,12,22,13,8,18
